state,area,pincode
Assam,Dholai South,788161
Assam,Dholai T E,788165
Assam,Dibari,788819
Assam,Didarkush Basti,788099
Assam,Digarkhal Bazar,788815
Assam,Digor Srikona,788026
Assam,Dilkhush T E,788106
Assam,Dinanathpur,788817
Assam,Dinanathpur PT I,788161
Assam,Dintharveng,788819
Assam,Diska Grant,788107
Assam,Dittakcherra,788818
Assam,Diyumbra,788931
Assam,Dudpatil,788003
Assam,Dudpur,788025
Assam,Duhalia,788724
Assam,Dulalgram,788114
Assam,Dullabcherra Bazar,788736
Assam,Dullabcherra,788736
Assam,Dumkabazar,788815
Assam,Dumurghat,788031
Assam,Dungripar,788101
Assam,Durganagar,788722
Assam,Durganagar T E,788030
Assam,Duttagram,788722
Assam,Dwarband,788113
Assam,Electric Veng,788820
Assam,Eraligool,788723
Assam,Fakuagram,788723
Assam,Fenairbond,788737
Assam,Fengpui,788819
Assam,Fulbari,788802
Assam,Fulertal,788106
Assam,G C College,788004
Assam,Gamaria,788156
Assam,Ganganagar,788099
Assam,Gangapur,788804
Assam,Gangpar Dhumkar,788152
Assam,Ganirgram,788025
Assam,Ganirgram PT II,788025
Assam,Garampani,788931
Assam,Ghambhira Basti,788737
Assam,Gharmura Bazar,788162
Assam,Gharmura Bus Stand,788162
Assam,Ghungoor Kuarpar,788010
Assam,Girishganj Bazar,788711
Assam,Gojalghat,788114
Assam,Gossainagar,788030
Assam,Gossainpur PT I,788030
Assam,Govindaganj Bazar,788733
Assam,Govindanagar,788119
Assam,Govindanagar,788931
Assam,Govindapur East,788101
Assam,Govindapur West,788804
Assam,Gulcherra,788720
Assam,Gunjung,788819
Assam,Gurudayalpur,788114
Assam,Haflo R S,788820
Assam,Haflong Bazar,788819
Assam,Haflong Ptc,788820
Assam,Haflong,788819
Assam,Hailakandi Bazar,788152
Assam,Hailakandi College,788152
Assam,Hailakandi East,788152
Assam,Hailakandi,788151
Assam,Hajang,788831
Assam,Hange,788830
Assam,Hangrum,788830
Assam,Harengajao,788818
Assam,Harinagar,788805
Assam,Harinagar Bazar,788107
Assam,Harinetilla,788011
Assam,Harishnagar,788161
Assam,Hasanpur,788806
Assam,Haticherra Grant PT VII,788002
Assam,Haticherra T E,788030
Assam,Hatikhal Bazar,788116
Assam,Hatikhali,788832
Assam,Hatikhira,788726
Assam,Hawaithang,788120
Assam,Hayairbond,788127
Assam,Hazadisha,788831
Assam,Hazarigram Bazar,788101
Assam,Hilara Colony,788815
Assam,Hmarkhawlin,788106
Assam,Hospital Road Cachar,788005
Assam,Impui Hindu,788830
Assam,Irongmara Bazar,788011
Assam,Isabeel,788728
Assam,Itkhola,788002
Assam,Jadutilla,788720
Assam,Jaffirband,788160
Assam,Jagadishpur,788805
Assam,Jagannathi,788709
Assam,Jalalnagar,788712
Assam,Jalalpur Cachar,788816
Assam,Jamalpur,788120
Assam,Jamira Bazar,788162
Assam,Janakalyan Bazar,788720
Assam,Jankibazar,788801
Assam,Jarailtala Bazar,788127
Assam,Jatinga,788818
Assam,Jatinga Tenali,788819
Assam,Jhanjarbali,788119
Assam,Jhoragul,788119
Assam,Jibangram,788114
Assam,Jirighat,788104
Assam,Jobainpur,788713
Assam,Jogiabasti,788115
Assam,Joypur Rajabazar,788107
Assam,Joyput PT III,788107
Assam,Jurbari,788724
Assam,Kabuganj Bazar,788121
Assam,Kacharitol,788163
Assam,Kachudaram,788119
Assam,Kachudaram PT I,788119
Assam,Kadamtala,788166
Assam,Kajidahar,788115
Assam,Kakmara,788101
Assam,Kalachandpur,788098
Assam,Kalachup,788166
Assam,Kalain,788815
Assam,Kalaincherra,788815
Assam,Kalakhal,788116
Assam,Kalamagura,788737
Assam,Kalibari Bazar,788150
Assam,Kaliganj Bazar,788720
Assam,Kalima,788712
Assam,Kalinagar,788801
Assam,Kalinagar T E,788166
Assam,Kalkalighat,788725
Assam,Kamranga,788107
Assam,Kanaan,788819
Assam,Kanabasti,788819
Assam,Kanaibazar,788724
Assam,Kanakpur,788006
Assam,Kanakpur East,788107
Assam,Kanchanpur,788007
Assam,Kanchanpur PT II,788152
Assam,Kanishail,788711
Assam,Kaprey,788831
Assam,Kaptanpur,788119
Assam,Kaptanpur PT 18,788119
Assam,Karaikandi,788101
Assam,Karicherra Bazar,788165
Assam,Karimganj Bazar,788711
Assam,Karimganj Court,788710
Assam,Karimganj,788710
Assam,Karimganj Station Road,788710
Assam,Karkori,788815
Assam,Karnamadhu,788712
Assam,Katabari,788726
Assam,Katagaon,788160
Assam,Katagaon,788168
Assam,Kathaltoli Bazar,788725
Assam,Katigorah,788805
Assam,Katirail,788804
Assam,Katlacherra Bazar,788161
Assam,Katlacherra,788161
Assam,Kayah T E,788164
Assam,Kayasthagram,788719
Assam,Kharthang,788818
Assam,Khejurbond,788831
Assam,Khelma PT VII,788815
Assam,Khognam,788830
Assam,Kotamani Bazar,788728
Assam,Krishnapur,788025
Assam,Kuchila Bazar,788155
Assam,Kukicherra,788165
Assam,Kumacherra,788107
Assam,Kumbhir,788108
Assam,Kumbhirgram Airport,788109
Assam,Kurikala,788712
Assam,Labacpar PT III,788098
Assam,Laboc,788102
Assam,Lailapur,788120
Assam,Laisang Bagan,788830
Assam,Lakhibazar,788709
Assam,Lakhinagar T E,788164
Assam,Lakhipur Cachar,788103
Assam,Lakhirbond PT II,788155
Assam,Lakshmisahar,788152
Assam,Lala Deb Block,788164
Assam,Lala,788163
Assam,Lalamukh,788163
Assam,Lalarchak,788713
Assam,Lallong,788098
Assam,Lallong T E,788102
Assam,Lalpani,788165
Assam,Lamajuar,788701
Assam,Langting Hasin,788832
Assam,Langting,788832
Assam,Larsing T E,788030
Assam,Larsingpar,788002
Assam,Lasang,788830
Assam,Lathigram,788030
Assam,Lathimara,788805
Assam,Latu,788781
Assam,Leburbond,788002
Assam,Leelachela,788734
Assam,Leiri,788107
Assam,Link Road Cachar,788006
Assam,Lodikachari,788108
Assam,Loharband,788113
Assam,Longai Road,788710
Assam,Longaighat,788710
Assam,Longkhu,788931
Assam,Longlacherra,788108
Assam,Lowairpoa,788726
Assam,Lowairpoa,788728
Assam,Machpara,788009
Assam,Machughat,788003
Assam,Madanmohan,788152
Assam,Madaripar,788163
Assam,Madhura,788030
Assam,Madhurbond,788001
Assam,Madripar,788101
Assam,Mahadebpur PT I,788114
Assam,Mahadevpur,788025
Assam,Mahakhal,788120
Assam,Mahalthal,788107
Assam,Mahisashan,788781
Assam,Mahur,788830
Assam,Maibong,788831
Assam,Mailongdisha,788818
Assam,Maizgram,788712
Assam,Malua,788806
Assam,Malugram,788002
Assam,Mandardisha,788832
Assam,Mangalpur,788119
Assam,Maniarkhal,788099
Assam,Manigipur,788831
Assam,Manikbond,788728
Assam,Manikganj,788712
Assam,Maniknagar,788164
Assam,Maniknagar,788166
Assam,Manipur Bagan,788165
Assam,Manipur Pti,788101
Assam,Maniupr PT II,788098
Assam,Marchakhal,788107
Assam,Marjatkandi,788701
Assam,Martycherra,788108
Assam,Masley,788701
Assam,Matijuri,788155
Assam,Matinagar,788099
Assam,Matirgram,788150
Assam,Medley,788725
Assam,Meherpur,788015
Assam,Michidui,788819
Assam,Mirirgool,788168
Assam,Mirzapur,788701
Assam,Mohanpur,788150
Assam,Monacherra,788164
Assam,Mouthoi,788819
Assam,Muktaranpur,788156
Assam,Muliala,788735
Assam,Mullaganj Bazar,788719
Assam,Mupa,788832
Assam,Nablaidisha,788831
Assam,Nagar T E,788030
Assam,Nagdirgram,788121
Assam,Nagendranagar,788733
Assam,Nairgram,788713
Assam,Naraincherra,788110
Assam,Narainpur,788818
Assam,Narainpur,788152
Assam,Narainpur North,788801
Assam,Narsingpur,788115
Assam,Narsingwari,788819
Assam,Nathupur,788711
Assam,Nayabeel,788117
Assam,Nayagram,788709
Assam,Neairgram,788013
Assam,Netaji Nagar,788166
Assam,New Bag O Bahar,788113
Assam,Nilam Bazar,788722
Assam,Nimaichandpur PT II,788168
Assam,Nimaichandpur PT II,788160
Assam,Nischintapur,788164
Assam,Nitainagar,788155
Assam,Nityanandapur,788168
Assam,Nizjoynagar,788025
Assam,Nunapani T E,788117
Assam,Nutan Bazar,788115
Assam,Nutan Dayapur,788009
Assam,Nutan Ramnagar,788126
Assam,Olivacherra,788737
Assam,Paikan,788155
Assam,Pailapool,788098
Assam,Pallorbond,788101
Assam,Paloi,788123
Assam,Palonghat,788116
Assam,Panch Kilometer,788931
Assam,Panchgram,788802
Assam,Pangmoul,788830
Assam,Pangram,788030
Assam,Panibhora,788123
Assam,Panighat,788709
Assam,Pathar Kandi Bazar,788724
Assam,Patharkandi Anchalik,788724
Assam,Patharkandi,788724
Assam,Pathu,788781
Assam,Pechaala,788734
Assam,Polarpar,788801
Assam,Pratapur,788113
Assam,Promodenagar,788722
Assam,Punimukh,788123
Assam,Purandarpur,788110
Assam,Purba Harinagar,788734
Assam,Purba Sonapur,788155
Assam,Purnanagar,788816
Assam,Puthini,788725
Assam,R K Mission Road,788007
Assam,Rajartilla,788805
Assam,Rajnagar,788026
Assam,Rajpasa,788701
Assam,Rajyeswarpur,788163
Assam,Rajyeswarpur,788168
Assam,Rajyeswarpur West,788816
Assam,Rakeshnagar,788701
Assam,Rakhal Khalerpar,788025
Assam,Rakhalbasti,788152
Assam,Ramanikrishna,788722
Assam,Ramkrishnanagar,788166
Assam,Rammanikpur,788116
Assam,Ramnagar Tarapur,788003
Assam,Ramnathpur,788162
Assam,Rangabawk,788161
Assam,Rangauti,788155
Assam,Rangauti PT II,788155
Assam,Rangirkhari,788005
Assam,Ranibari,788722
Assam,Ratabari,788735
Assam,Ratakandi,788152
Assam,Ratanpur Road,788155
Assam,Redzol,788818
Assam,Ronghat PT I,788817
Assam,Rongpur Boalipar,788161
Assam,Rongpur North,788155
Assam,Rongpur PT II,788009
Assam,Rongpur,788009
Assam,Rongpur South,788163
Assam,Rosekandi,788117
Assam,Rukhni,788116
Assam,Rukhni PT I,788116
Assam,Rukhni T E,788116
Assam,Rupacherra Basti,788161
Assam,Sachinpur,788116
Assam,Sadarashi,788709
Assam,Sadirkhal,788815
Assam,Sahabad,788163
Assam,Sahapur,788117
Assam,Saidband PT II,788150
Assam,Saidpur,788013
Assam,Saidpur PT II,788013
Assam,Saint Katharine,788099
Assam,Salchapra,788801
Assam,Salganga,788031
Assam,Samarikona,788155
Assam,Sangbar,788931
Assam,Santilla,788819
Assam,Santipur,788123
Assam,Saptagram,788114
Assam,Saradapally,788107
Assam,Saran,788830
Assam,Sarbadaynagar,788006
Assam,Sarbanandapur,788163
Assam,Sarbantilla,788117
Assam,Sarkari Bagan,788820
Assam,Satkarakandi,788013
Assam,Sayedpur Amtala,788815
Assam,Selurpar,788119
Assam,Settlement Road,788712
Assam,Shyamacharanpur,788120
Assam,Shyamnagar,788720
Assam,Sialtek,788802
Assam,Sibbari Krishna Nagar,788734
Assam,Sibbari Road,788002
Assam,Siberchak,788720
Assam,Sibpur,788098
Assam,Silchar Court,788001
Assam,Silchar,788001
Assam,Silchar Medical College,788014
Assam,Silchar REC,788010
Assam,Silchar Road,788713
Assam,Silcuri,788118
Assam,Sildhubi,788112
Assam,Simtuilong,788831
Assam,Singala,788164
Assam,Singari,788007
Assam,Singaria Bazar,788719
Assam,Singerbond,788126
Assam,Singlacherra Bazar,788736
Assam,Solgoi,788726
Assam,Sonabarighat,788013
Assam,Sonaimukh,788119
Assam,Sonapur,788817
Assam,Sonpijang,788819
Assam,South Sonapur,788737
Assam,Srigouri,788806
Assam,Srikona,788026
Assam,Sripur,788166
Assam,Subashnagar,788710
Assam,Subedar Basti,788003
Assam,Subhang,788111
Assam,Sudarshanpur,788160
Assam,Suktola,788114
Assam,Sultanicherra,788162
Assam,Sundari,788099
Assam,Sundari PT II,788116
Assam,Sutarkandi,788712
Assam,Swastipally,788126
Assam,Tantoo Maniknagar,788163
Assam,Taranathpur,788117
Assam,Tarapur Khelma,788003
Assam,Tarapur Part VII,788003
Assam,Tarapur Cachar,788003
Assam,Telikhalerpar,788711
Assam,Telkatta,788161
Assam,Tenokhal,788724
Assam,Thailoo,788102
Assam,Thaligram,788031
Assam,Thanjanlaikai,788119
Assam,Tibhum,788725
Assam,Tikarburunga,788817
Assam,Tillabazar,788709
Assam,Tolengram,788103
Assam,Tongibari,788735
Assam,Topadisa,788820
Assam,Tulargram PT II,788119
Assam,Tulpoi,788830
Assam,Tupkhana,788003
Assam,Udarbond,788030
Assam,Ujan Tarapur,788098
Assam,Umarpur,788806
Assam,Umednagar,788163
Assam,Umrangshu,788931
Assam,Uttar Lalpani,788104
Assam,Uttar Sonpur,788098
Assam,Uttarkrishnapur,788006
Assam,Uzankupa,788152
Assam,Venzaul,788830
Assam,Vernerpur,788163
Assam,Vetarband,788736
Assam,Vichingcha,788155
Assam,Vivekananda Road,788007
Assam,Wardendisha,788831
Assam,Zion,788820
Assam,Ajodhyapur,784524
Assam,Alisinga,784112
Assam,Alupara,784178
Assam,Ambagan,784510
Assam,Ameribari,784101
Assam,Aminpara,784514
Assam,Amlakhi Dalani,784170
Assam,Andherighat,784148
Assam,Arragaon No 1,784167
Assam,Atterikhat,784527
Assam,Aujuli Rangagora,784103
Assam,Aulachowka,784529
Assam,Bahbari,784502
Assam,Bahmola,784522
Assam,Bajanapathar,784145
Assam,Bakola,784182
Assam,Bakori Doloni,784172
Assam,Bakrapatta,784175
Assam,Balabari,784146
Assam,Balichang,784174
Assam,Balichapori,784027
Assam,Balijan,784172
Assam,Balijan Barua,784171
Assam,Balijuri,784182
Assam,Balipara,784101
Assam,Balipukhuri Joradia,784117
Assam,Balipukhuri Tiniali,784154
Assam,Bandarguri,784509
Assam,Bandarmari,784153
Assam,Bapubheti,784153
Assam,Baralakhat,784522
Assam,Barampur,784144
Assam,Barampur Kalaigaon,784525
Assam,Barangabari,784522
Assam,Barangabari,784172
Assam,Barbagan,784190
Assam,Bargaon,784149
Assam,Barigaon No 2,784147
Assam,Barigoan,784510
Assam,Barika Chuburi,784154
Assam,Barkalachowka,784525
Assam,Barnagram,784509
Assam,Bashbera,784506
Assam,Batabari,784507
Assam,Batakuchi,784510
Assam,Batashipur,784111
Assam,Batiamari,784179
Assam,Bechimari,784514
Assam,Bedeti,784179
Assam,Behali,784166
Assam,Bengbari,784523
Assam,Besseria,784150
Assam,Bhairabkunda,784513
Assam,Bhakatpara,784190
Assam,Bhalukmari,784508
Assam,Bhangamandir,784112
Assam,Bhekulikanda,784525
Assam,Bherbheribill,784525
Assam,Bhergaon Kochgaon,784149
Assam,Bhimdanga,784167
Assam,Bhirgaon,784522
Assam,Bhojkhowa Chapori,784027
Assam,Bholabari,784525
Assam,Bholaguri,784522
Assam,Bhuyankhat,784528
Assam,Bihaguri,784153
Assam,Bihmari,784179
Assam,Bindukuri,784502
Assam,Biskhuti,784117
Assam,Biswanathghat,784177
Assam,Bogipukhuri,784112
Assam,Bogpuri,784522
Assam,Bokabil,784175
Assam,Bokajan,784105
Assam,Bongaligaon,784113
Assam,Borbil Kachari,784149
Assam,Bordikorai,784182
Assam,Bordolguri,784145
Assam,Bordupsonalibari,784178
Assam,Borgong,784167
Assam,Borjhar Bazar,784114
Assam,Borjharani,784184
Assam,Borjuli Nepaligaon,784179
Assam,Borjuli,784504
Assam,Borpam Tiniali,784175
Assam,Borsola,784117
Assam,Brahmajan,784172
Assam,Burargarh,784147
Assam,Burha,784148
Assam,Burhi Nagar,784147
Assam,Burigong,784176
Assam,Buroi Ghat,784179
Assam,Byaspara,784145
Assam,Chakrabasti,784116
Assam,Chamatiapara,784147
Assam,Chamuapara,784529
Assam,Chapaichowka,784529
Assam,Chariali,784176
Assam,Chariduar,784103
Assam,Chengamari,784175
Assam,Chengapathar,784525
Assam,Chengeliajhar,784145
Assam,Chengelimara,784103
Assam,Cherelia,784167
Assam,Chitalmari,784110
Assam,Da Besseria,784150
Assam,Da Parbatia,784150
Assam,Dafalapota,784114
Assam,Daflagarh,784171
Assam,Dahinagaon,784529
Assam,Daipam,784514
Assam,Dalgaon,784116
Assam,Dalong Ghat,784528
Assam,Darrang Panbari,784111
Assam,Dekargaon,784501
Assam,Deodhani Ghat,784147
Assam,Deomornoi,784147
Assam,Dhankhana,784506
Assam,Dhansiri Bazar,784114
Assam,Dhekiajuli,784110
Assam,Dhekipara,784145
Assam,Dhendoi,784504
Assam,Dholi Kuhiarbari,784174
Assam,Dholpur,784145
Assam,Dhopguri,784528
Assam,Dhula,784146
Assam,Dibru Darrang,784111
Assam,Dighalijuli,784506
Assam,Dighirpar,784144
Assam,Dimakuchi,784526
Assam,Dipara Pukhuri,784172
Assam,Diphalu Satra,784169
Assam,Dipila Chowka,784144
Assam,Dipota,784150
Assam,Dolabari,784027
Assam,Dolakati Borobazar,784113
Assam,Dopdopi,784505
Assam,Dubia,784178
Assam,Duni Darrang,784148
Assam,Ekrabari,784514
Assam,Farshipam,784110
Assam,Fatasimalugaon,784117
Assam,Fulaguri,784504
Assam,Gabharu,784153
Assam,Galandi,784115
Assam,Gamani,784103
Assam,Gameri,784172
Assam,Gameripal,784180
Assam,Ganesh Kunwari,784145
Assam,Gangmouthan,784167
Assam,Garaibari,784509
Assam,Garpal,784175
Assam,Garubandha,784506
Assam,Garuduba,784149
Assam,Garukhuti,784145
Assam,Gelapukhuri,784176
Assam,Gerua Bazar,784514
Assam,Geruabari,784176
Assam,Ghahigaon Chariali,784170
Assam,Ghansimali,784115
Assam,Ghatua,784149
Assam,Ghoghrabazar,784524
Assam,Ghogra,784110
Assam,Ghogra Basti,784168
Assam,Ghoramari,784105
Assam,Gingia,784184
Assam,Gobinda Elengisatra,784168
Assam,Godamghat,784101
Assam,Gohpur,784168
Assam,Goriajhar,784523
Assam,Gormara,784111
Assam,Halem,784170
Assam,Haleswar,784104
Assam,Harisinga,784510
Assam,Hatigarh Darrang,784524
Assam,Hatimara,784144
Assam,Hatinga,784182
Assam,Hazarapar,784001
Assam,Hazarikapara,784145
Assam,Helemguri,784172
Assam,Hengalpara,784148
Assam,Hoograjuli,784507
Assam,Howajair,784169
Assam,Howli Mohanpur,784529
Assam,Itakhola,784182
Assam,Jahamari,784149
Assam,Jaljali,784529
Assam,Jalukbari,784522
Assam,Jamuguri,784114
Assam,Jamugurihat,784180
Assam,Janata,784179
Assam,Jangalpara,784116
Assam,Jiagabharu,784506
Assam,Jonaramchowka,784529
Assam,Kabir Ali,784525
Assam,Kacharigaon,784001
Assam,Kacharison,784117
Assam,Kachubilhat,784523
Assam,Kailajuli,784505
Assam,Kajiamati,784509
Assam,Kakila Chariali,784168
Assam,Kalabari,784178
Assam,Kalaigaon,784525
Assam,Kalakuchi,784149
Assam,Kaliabhomora,784027
Assam,Kalikhola,784526
Assam,Kalmowguri,784178
Assam,Kamdewal,784169
Assam,Karibil Bangali,784170
Assam,Karsontala,784189
Assam,Kauri Pathar,784170
Assam,Keherukhanda,784110
Assam,Kenduguri,784148
Assam,Ketekibari,784154
Assam,Khagrabari,784527
Assam,Khalihamari,784026
Assam,Khanaguri,784175
Assam,Khandajan,784145
Assam,Kharaiguri,784169
Assam,Kharupetiaghat Bazar,784115
Assam,Kharupetiaghat,784115
Assam,Khatargaon,784169
Assam,Khelmati,784153
Assam,Khelmati Bazar,784101
Assam,Khoirabari,784522
Assam,Khowrang,784509
Assam,Khuchurabari,784507
Assam,Khuchurabari Habigaon,784509
Assam,Kopati,784113
Assam,Kuhiarkuchi,784522
Assam,Kunwari,784176
Assam,Kunwari Pukhuri,784115
Assam,Kuruwa,784145
Assam,Lahorijan,784176
Assam,Lakhimpur,784525
Assam,Lalpul Bazar,784514
Assam,Lehugaon,784176
Assam,Lohitmukh,784169
Assam,Lokra,784102
Assam,Magoni,784168
Assam,Mahabhairab,784001
Assam,Mahalia Para,784507
Assam,Mail Bazar,784170
Assam,Majorchuba,784525
Assam,Majukuchi,784178
Assam,Malmura,784522
Assam,Mangalanagar,784529
Assam,Mangaldoi,784125
Assam,Manijharni,784502
Assam,Mansiri,784105
Assam,Maroi,784145
Assam,Marowachowka,784145
Assam,Maugaon,784528
Assam,Mazbat,784507
Assam,Mazkhuti,784509
Assam,Mazrowmari,784117
Assam,Mechakapukhuri,784521
Assam,Mejengjuli,784111
Assam,Mijikajan,784173
Assam,Mikirborachuk,784178
Assam,Milanpur,784168
Assam,Minapara,784146
Assam,Missamari,784506
Assam,Mitham Bangali,784110
Assam,Mohanpur,784509
Assam,Monabari,784176
Assam,Mudoibari,784146
Assam,Mukoli Gaon,784170
Assam,Murmela,784521
Assam,Muslimghopa,784145
Assam,Nagshankar,784189
Assam,Naharbari,784147
Assam,Naharbari,784182
Assam,Nalkhamara,784509
Assam,Nandikeswar,784180
Assam,Nankey Patgaon,784101
Assam,Napaam,784028
Assam,Narengkati,784507
Assam,Nassansali,784528
Assam,Natun Baithabhonga,784105
Assam,Natun Sirajuli,784110
Assam,Nepalibasti,784506
Assam,Nichilamari,784522
Assam,Nikamul Satra,784154
Assam,Niz Kharupetia,784115
Assam,Niz Sootea,784175
Assam,No 1 Amjuli,784510
Assam,No 2 Barangajuli,784527
Assam,No 2 Ghahigaon,784175
Assam,No 2 Saikia Chuburi,784114
Assam,No 2 Sialmari,784116
Assam,No 3 Nalbari,784175
Assam,No 3 Rajagarh,784527
Assam,Orang,784114
Assam,Orientoli,784112
Assam,Outola,784525
Assam,Pabhoi,784174
Assam,Pachim Patla,784526
Assam,Padupuri Mazgaon,784514
Assam,Palahgarh,784521
Assam,Palasbasti Pathar,784110
Assam,Panchmile,784025
Assam,Panerihat,784523
Assam,Panibharal,784176
Assam,Panichali,784522
Assam,Panpur,784180
Assam,Pathakpur,784507
Assam,Pathorighat,784144
Assam,Pati Darrang,784147
Assam,Pirakata No 2,784110
Assam,Pithakhowa,784153
Assam,Poken No 1,784168
Assam,Pratapgarh,784175
Assam,Pulisomoni No 1,784178
Assam,Punia No 1,784115
Assam,Purana Tangla,784528
Assam,Purandia,784521
Assam,Rajabari,784168
Assam,Rajghat,784529
Assam,Raksyasmari,784507
Assam,Ramhari Chowka,784529
Assam,Rampur Darrang,784167
Assam,Rangachakua,784182
Assam,Rangagora Darrang,784110
Assam,Rangajuli,784522
Assam,Rangamati,784529
Assam,Rangapara,784505
Assam,Rangapukhuri,784501
Assam,Ranipukhuri,784525
Assam,Ratanpur,784523
Assam,Rawanmukh,784169
Assam,Rowta Chariali,784508
Assam,Rowta,784508
Assam,Sakomato,784176
Assam,Salaikati,784174
Assam,Samardalani,784175
Assam,Samuakhat,784190
Assam,Sanowa,784145
Assam,Santipukhuri,784144
Assam,Santipur Dewrigaon,784178
Assam,Sastrapara,784510
Assam,Satkhali,784145
Assam,Shalonibari,784104
Assam,Shamtilla,784190
Assam,Shikari Banglow,784528
Assam,Shillongkhuti,784508
Assam,Silbori,784114
Assam,Silikhabari,784149
Assam,Silonigaon,784101
Assam,Simaluguri,784168
Assam,Singitoli,784025
Assam,Singri,784110
Assam,Sipajhal,784145
Assam,Sirajuli,784117
Assam,Solaguri,784180
Assam,Solal Sonari,784175
Assam,Solemari No 1,784177
Assam,Solmara,784501
Assam,Sonaipam,784102
Assam,Sonapur,784168
Assam,Sonitpur,784001
Assam,Sootea,784175
Assam,Subansirimukh,784169
Assam,Suklai,784527
Assam,Tamulbari,784510
Assam,Tangla,784521
Assam,Teliagaon,784149
Assam,Teliapara,784524
Assam,Tengabari,784525
Assam,Tengabasti,784025
Assam,Tengara,784148
Assam,Tetenbari,784171
Assam,Tewaripal,784175
Assam,Tezpur Bazar,784001
Assam,Tezpur,784001
Assam,Tezpur Medical College,784010
Assam,Thakurbari,784505
Assam,Thakuriapara,784522
Assam,Thana Udalguri,784509
Assam,Thelamara,784149
Assam,Tinikhuti,784173
Assam,Towbhanga,784182
Assam,Udalguri,784509
Assam,Ulubari,784149
Assam,Upper Panbari,784110
Assam,Urahiloga,784505
Assam,Uriumguri,784025
Assam,Uttar Amloga,784103
Assam,A P Mill,783388
Assam,Abhayapuri,783384
Assam,Adlaguri,783392
Assam,Aflagaon,783346
Assam,Agia,783120
Assam,Agomoni,783335
Assam,Airkata Bazar,783330
Assam,Aironjongla,783323
Assam,Alamganj,783339
Assam,Alukhunda Bazar,783391
Assam,Ambari,783384
Assam,Ambari,783123
Assam,Ambari Bazar,783129
Assam,Ambuk,783123
Assam,Amco Road,783323
Assam,Amguri Bazar,783393
Assam,Aminkata,783337
Assam,Amjonga,783124
Assam,Amteka Bazar,783393
Assam,Ananda Bazar,783390
Assam,Anthaibari,783360
Assam,Aolaguri,783392
Assam,Aolatoli,783129
Assam,Asharikandi,783331
Assam,Athiabari,783346
Assam,Athiabari,783130
Assam,B Ladanguri,783393
Assam,B S Gram,783384
Assam,Badahapur,783120
Assam,Bagargaon,783390
Assam,Bagdoba,783123
Assam,Baghmari,783345
Assam,Bagribari,783349
Assam,Baguan,783129
Assam,Bahati,783125
Assam,Baida,783120
Assam,Bairali,783350
Assam,Bakaitari,783125
Assam,Baladmari,783121
Assam,Baladmarirchar,783101
Assam,Baladoba,783334
Assam,Balajan,783331
Assam,Balapara,783388
Assam,Balarbhita,783129
Assam,Balbala Kalapani,783120
Assam,Ballamguri Bazar,783393
Assam,Ballimari,783360
Assam,Banargaon,783347
Assam,Bandarshi,783124
Assam,Bangalijhora,783390
Assam,Bangalipara,783348
Assam,Banyaguri,783331
Assam,Barbhita,783101
Assam,Bardamal,783120
Assam,Barigaon,783384
Assam,Barjan,783332
Assam,Barjana,783382
Assam,Barjhora,783120
Assam,Barkaila Serso,783330
Assam,Barkanda,783348
Assam,Barkona,783131
Assam,Barpara,783380
Assam,Barpathar,783391
Assam,Baruapara,783345
Assam,Barundanga,783334
Assam,Bashbari,783337
Assam,Bashbari,783129
Assam,Basugaon,783372
Assam,Batabari,783347
Assam,Bauskata,783127
Assam,Belguri,783334
Assam,Bengtal,783394
Assam,Beserkona,783129
Assam,Betini,783393
Assam,Betnapara,783393
Assam,Bhalukdubi,783101
Assam,Bhalukmari,783347
Assam,Bhandra Bazar,783390
Assam,Bhatipetla,783334
Assam,Bhodeaguri,783360
Assam,Bholatol,783390
Assam,Bhotgaon,783390
Assam,Bhotguti Huramara,783383
Assam,Bhowraguri,783336
Assam,Bhumka,783337
Assam,Bichandai,783334
Assam,Bidyapara,783324
Assam,Bidyapur,783372
Assam,Bidyardabri,783335
Assam,Bijni,783390
Assam,Bilasipara,783348
Assam,Bilaspur,783372
Assam,Binnyakhata,783336
Assam,Bishkhowa,783334
Assam,Bishmuri,783370
Assam,Boalkamari,783348
Assam,Boitamari,783389
Assam,Bondihana,783349
Assam,Bongaigaon,783380
Assam,Boraibari Pt V,783339
Assam,Boro Bazar,783393
Assam,Boro Gendrabil,783370
Assam,Borocharaikhola,783334
Assam,Borshijhora,783339
Assam,Chagalchara,783324
Assam,Chagolia,783335
Assam,Chakapara,783380
Assam,Chakihali,783392
Assam,Chakla,783125
Assam,Chakla,783392
Assam,Chakma,783360
Assam,Chalantapara,783388
Assam,Champabati Bazar,783373
Assam,Chandrapara,783370
Assam,Chapaguri,783380
Assam,Chapar,783371
Assam,Chaprakata,783380
Assam,Chatianguri,783390
Assam,Chatoguma,783335
Assam,Chatonilibari,783394
Assam,Chekowary,783123
Assam,Chipansila,783380
Assam,Chirakuti Bazar,783330
Assam,Chirakuti Pt i,783348
Assam,Chitila Bhubannagar,783354
Assam,Choibari,783376
Assam,Choraikhola,783376
Assam,Chotipara,783126
Assam,Chotomatia,783126
Assam,Choudhurirchar,783349
Assam,Chunari,783129
Assam,Dabargaon,783376
Assam,Dafarpur,783334
Assam,Dahela,783125
Assam,Dakshin Bijni,783390
Assam,Dakurbhita,783101
Assam,Dalgoma,783125
Assam,Daloabari,783370
Assam,Damra,783122
Assam,Darakh,783124
